ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,PLAYER_SLUG,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,GAMES_PLAYED_CURRENT_SEASON_FLAG,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,PTS,AST,REB,ALL_STAR_APPEARANCES,PIE
2876,Jared,Reiner,Jared Reiner,"Reiner, Jared",J. Reiner,jared-reiner,1982-04-08T00:00:00,Iowa,USA,Iowa/USA,83,255,2,55,Center,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,jared_reiner,2004,2006,Y,Y,Y,Undrafted,Undrafted,Undrafted,1.2,0.3,2.4,0,
981,Efthimios,Rentzias,Efthimios Rentzias,"Rentzias, Efthimios",E. Rentzias,efthimios-rentzias,1976-01-11T00:00:00,FC Barcelona,Greece,FC Barcelona/Greece,83,250,1,14,Center,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,efthimios_rentzias,2002,2002,N,Y,Y,1996,1,23,1.5,0.2,0.7,0,
1629244,Cameron,Reynolds,Cameron Reynolds,"Reynolds, Cameron",C. Reynolds,cameron-reynolds,1995-02-07T00:00:00,Tulane,USA,Tulane/USA,79,225,1,13,Guard-Forward,Inactive,Y,1610612749,Bucks,MIL,bucks,Milwaukee,cameron_reynolds,2018,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted,5,0.7,1.6,0,
779,Glen,Rice,Glen Rice,"Rice, Glen",G. Rice,glen-rice,1967-05-28T00:00:00,Michigan,USA,Michigan/USA,80,228,14,"",Forward-Guard,Inactive,N,0,"","","","",glen_rice,1989,2003,N,Y,Y,1989,1,4,18.3,2.1,4.4,3,
203318,Glen,Rice,Glen Rice,"Rice, Glen",G. Rice,glen-rice,1991-01-01T00:00:00,Michigan,USA,Michigan/USA,78,206,1,"",Guard-Forward,Inactive,N,0,"","","","",glen_rice,2013,2014,Y,Y,Y,2013,2,35,2.7,0.6,1.5,0,
201181,Chris,Richard,Chris Richard,"Richard, Chris",C. Richard,chris-richard,1984-12-25T00:00:00,Florida,USA,Florida/USA,81,256,2,35,Forward,Inactive,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,chris_richard,2007,2009,Y,Y,Y,2007,2,41,1.9,0.4,2.8,0,
2202,Jason,Richardson,Jason Richardson,"Richardson, Jason",J. Richardson,jason-richardson,1981-01-20T00:00:00,Michigan State,USA,Michigan State/USA,78,225,13,23,Guard,Inactive,N,1610612744,Warriors,GSW,warriors,Golden State,jason_richardson,2001,2014,N,Y,Y,2001,1,5,17.1,2.7,5,0,
200978,Jeremy,Richardson,Jeremy Richardson,"Richardson, Jeremy",J. Richardson,jeremy-richardson,1984-03-01T00:00:00,Delta State,USA,Delta State/USA,79,195,3,32,Guard-Forward,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,jeremy_richardson,2006,2008,Y,Y,Y,Undrafted,Undrafted,Undrafted,1.9,0.1,0.6,0,
1626196,Josh,Richardson,Josh Richardson,"Richardson, Josh",J. Richardson,josh-richardson,1993-09-15T00:00:00,Tennessee,USA,Tennessee/USA,77,200,5,0,Guard,Active,Y,1610612742,Mavericks,DAL,mavericks,Dallas,josh_richardson,2015,2020,Y,Y,Y,2015,2,40,13.3,2.7,3.3,,0.075
1627781,Malachi,Richardson,Malachi Richardson,"Richardson, Malachi",M. Richardson,malachi-richardson,1996-01-05T00:00:00,Syracuse,USA,Syracuse/USA,78,205,2,"",Guard,Inactive,N,0,"","","","",malachi_richardson,2016,2018,Y,Y,Y,2016,1,22,2.8,0.3,1,0,
2369,Norman,Richardson,Norman Richardson,"Richardson, Norman",N. Richardson,norman-richardson,1977-07-24T00:00:00,Hofstra,USA,Hofstra/USA,77,200,1,31,Guard,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,norman_richardson,2001,2001,N,Y,Y,Undrafted,Undrafted,Undrafted,2.7,0.2,0.7,0,
2047,Quentin,Richardson,Quentin Richardson,"Richardson, Quentin",Q. Richardson,quentin-richardson,1980-04-13T00:00:00,DePaul,USA,DePaul/USA,78,228,13,55,Forward,Inactive,N,1610612746,Clippers,LAC,clippers,Los Angeles,quentin_richardson,2000,2012,N,Y,Y,2000,1,18,10.3,1.5,4.7,0,
782,Mitch,Richmond,Mitch Richmond,"Richmond, Mitch",M. Richmond,mitch-richmond,1965-06-30T00:00:00,Kansas State,USA,Kansas State/USA,77,220,13,2,Guard,Inactive,N,1610612758,Kings,SAC,kings,Sacramento,mitch_richmond,1988,2001,N,Y,Y,1988,1,5,21,3.5,3.9,5,
375,Isaiah,Rider,Isaiah Rider,"Rider, Isaiah",I. Rider,isaiah-rider,1971-03-12T00:00:00,UNLV,USA,UNLV/USA,,,8,"",Guard,Inactive,N,0,"","","","",isaiah_rider,1993,2001,N,Y,Y,1993,1,5,16.7,2.7,3.8,0,
2557,Luke,Ridnour,Luke Ridnour,"Ridnour, Luke",L. Ridnour,luke-ridnour,1981-02-13T00:00:00,Oregon,USA,Oregon/USA,74,175,11,13,Guard,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,luke_ridnour,2003,2014,N,Y,Y,2003,1,14,9.3,4.5,2.3,0,
2541,Antoine,Rigaudeau,Antoine Rigaudeau,"Rigaudeau, Antoine",A. Rigaudeau,antoine-rigaudeau,1971-12-17T00:00:00,Virtus Bologna,France,Virtus Bologna/France,79,210,1,"",Guard,Inactive,N,0,"","","","",antoine_rigaudeau,2002,2002,N,Y,Y,Undrafted,Undrafted,Undrafted,1.5,0.5,0.7,0,
203085,Austin,Rivers,Austin Rivers,"Rivers, Austin",A. Rivers,austin-rivers,1992-08-01T00:00:00,Duke,USA,Duke/USA,76,200,8,8,Guard,Active,Y,1610612752,Knicks,NYK,knicks,New York,austin_rivers,2012,2020,N,Y,Y,2012,1,10,7.3,2,2.2,,0.071
203460,Andre,Roberson,Andre Roberson,"Roberson, Andre",A. Roberson,andre-roberson,1991-12-04T00:00:00,Colorado,USA,Colorado/USA,79,210,6,"",Guard-Forward,Inactive,Y,0,"","","","",andre_roberson,2013,2020,Y,Y,Y,2013,1,26,1.2,0.8,3,,0.023
101194,Anthony,Roberson,Anthony Roberson,"Roberson, Anthony",A. Roberson,anthony-roberson,1983-02-14T00:00:00,Florida,USA,Florida/USA,74,180,3,5,Guard,Inactive,N,1610612752,Knicks,NYK,knicks,New York,anthony_roberson,2005,2008,Y,Y,Y,Undrafted,Undrafted,Undrafted,4.1,0.5,0.8,0,
203148,Brian,Roberts,Brian Roberts,"Roberts, Brian",B. Roberts,brian-roberts,1985-12-03T00:00:00,University of Dayton,USA,Dayton/USA,73,173,5,22,Guard,Inactive,N,1610612766,Hornets,CHA,hornets,Charlotte,brian_roberts,2012,2016,N,Y,Y,Undrafted,Undrafted,Undrafted,6.6,2.3,1.3,0,
101160,Lawrence,Roberts,Lawrence Roberts,"Roberts, Lawrence",L. Roberts,lawrence-roberts,1982-10-20T00:00:00,Mississippi State,USA,Mississippi State/USA,81,240,2,44,Forward,Inactive,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,lawrence_roberts,2005,2006,Y,Y,Y,2005,2,55,3.8,0.4,3.6,0,
2774,Bernard,Robinson,Bernard Robinson,"Robinson, Bernard",B. Robinson,bernard-robinson,1980-12-26T00:00:00,Michigan,USA,Michigan/USA,78,210,3,22,Guard-Forward,Inactive,N,1610612766,Bobcats,CHA,hornets,Charlotte,bernard_robinson,2004,2006,N,Y,Y,2004,2,45,4.5,1,2.5,0,
361,Clifford,Robinson,Clifford Robinson,"Robinson, Clifford",C. Robinson,clifford-robinson,1966-12-16T00:00:00,Connecticut,USA,Connecticut/USA,82,245,17,30,Forward-Center,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,clifford_robinson,1989,2006,N,Y,Y,1989,2,36,14.2,2.2,4.6,1,
764,David,Robinson,David Robinson,"Robinson, David",D. Robinson,david-robinson,1965-08-06T00:00:00,Navy,USA,Navy/USA,85,250,13,50,Center,Inactive,N,1610612759,Spurs,SAS,spurs,San Antonio,david_robinson,1989,2002,N,Y,Y,1987,1,1,21.1,2.5,10.6,10,
1628421,Devin,Robinson,Devin Robinson,"Robinson, Devin",D. Robinson,devin-robinson,1995-03-07T00:00:00,Florida,USA,Florida/USA,80,200,2,7,Forward,Inactive,N,1610612764,Wizards,WAS,wizards,Washington,devin_robinson,2017,2018,Y,Y,Y,2017,None,None,6.1,0.8,3.1,0,
1629130,Duncan,Robinson,Duncan Robinson,"Robinson, Duncan",D. Robinson,duncan-robinson,1994-04-22T00:00:00,Michigan,USA,Michigan/USA,79,215,2,55,Forward,Active,Y,1610612748,Heat,MIA,heat,Miami,duncan_robinson,2018,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted,12.5,1.7,3.8,,0.07
1944,Eddie,Robinson,Eddie Robinson,"Robinson, Eddie",E. Robinson,eddie-robinson,1976-04-19T00:00:00,Central Oklahoma,USA,Central Oklahoma/USA,81,210,5,32,Forward,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,eddie_robinson,1999,2003,Y,Y,Y,Undrafted,Undrafted,Undrafted,7,0.9,2.7,0,
299,Glenn,Robinson,Glenn Robinson,"Robinson, Glenn",G. Robinson,glenn-robinson,1973-01-10T00:00:00,Purdue,USA,Purdue/USA,79,240,11,3,Forward,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,glenn_robinson,1994,2004,N,Y,Y,1994,1,1,20.7,2.7,6.1,2,
1629010,Jerome,Robinson,Jerome Robinson,"Robinson, Jerome",J. Robinson,jerome-robinson,1997-02-22T00:00:00,Boston College,USA,Boston College/USA,76,190,2,12,Guard,Active,Y,1610612764,Wizards,WAS,wizards,Washington,jerome_robinson,2018,2020,Y,Y,Y,2018,1,13,5.2,1.4,2.5,,0.052
1629620,Justin,Robinson,Justin Robinson,"Robinson, Justin",J. Robinson,justin-robinson,1997-10-12T00:00:00,Virginia Tech,USA,Virginia Tech/USA,73,195,1,"",Guard,Inactive,N,0,"","","","",justin_robinson,2019,2019,Y,Y,Y,2019,None,None,1.4,0.8,0.6,0,
1683,Larry,Robinson,Larry Robinson,"Robinson, Larry",L. Robinson,larry-robinson,1968-01-11T00:00:00,Centenary-Louisiana,USA,Centenary-Louisiana/USA,75,180,6,25,Guard,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,larry_robinson,1990,2001,N,Y,Y,Undrafted,Undrafted,Undrafted,4.5,0.9,1.9,0,
1629011,Mitchell,Robinson,Mitchell Robinson,"Robinson, Mitchell",M. Robinson,mitchell-robinson,1998-04-01T00:00:00,Western Kentucky,USA,Western Kentucky/USA,84,240,2,23,Center-Forward,Active,Y,1610612752,Knicks,NYK,knicks,New York,mitchell_robinson,2018,2020,N,Y,Y,2018,2,36,8.6,0.6,8.4,,0.104
101126,Nate,Robinson,Nate Robinson,"Robinson, Nate",N. Robinson,nate-robinson,1984-05-31T00:00:00,Washington,USA,Washington/USA,69,180,10,"",Guard,Inactive,N,0,"","","","",nate_robinson,2005,2015,Y,Y,Y,2005,1,21,11,3,2.3,0,
203080,Thomas,Robinson,Thomas Robinson,"Robinson, Thomas",T. Robinson,thomas-robinson,1991-03-17T00:00:00,Kansas,USA,Kansas/USA,82,237,5,15,Forward,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,thomas_robinson,2012,2016,Y,Y,Y,2012,1,5,4.9,0.6,4.8,0,
203922,Glenn,Robinson III,Glenn Robinson III,"Robinson III, Glenn",G. Robinson III,glenn-robinson-iii,1994-01-08T00:00:00,Michigan,USA,Michigan/USA,78,222,6,"",Forward,Inactive,Y,0,"","","","",glenn_robinson iii,2014,2020,Y,Y,Y,2014,2,40,5.3,0.9,2,,0.057
1629676,Isaiah,Roby,Isaiah Roby,"Roby, Isaiah",I. Roby,isaiah-roby,1998-02-03T00:00:00,Nebraska-Lincoln,USA,Nebraska-Lincoln/USA,80,230,1,22,Forward,Active,Y,1610612760,Thunder,OKC,thunder,Oklahoma City,roby_isaiah,2019,2020,Y,Y,Y,2019,2,45,9,1.7,5.5,,0.095
200771,Sergio,Rodriguez,Sergio Rodriguez,"Rodriguez, Sergio",S. Rodriguez,sergio-rodriguez,1986-06-12T00:00:00,Estudiantes,Spain,Estudiantes/Spain,75,176,5,14,Guard,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,sergio_rodriguez,2006,2016,N,Y,Y,2006,1,27,4.9,3.4,1.5,0,
435,Carlos,Rogers,Carlos Rogers,"Rogers, Carlos",C. Rogers,carlos-rogers,1971-02-06T00:00:00,Tennessee State,USA,Tennessee State/USA,83,232,7,6,Forward-Center,Inactive,N,1610612761,Raptors,TOR,raptors,Toronto,carlos_rogers,1994,2001,N,Y,Y,1994,1,11,7.4,0.6,4.3,0,
915,Rodney,Rogers,Rodney Rogers,"Rogers, Rodney",R. Rogers,rodney-rogers,1971-06-20T00:00:00,Wake Forest,USA,Wake Forest/USA,79,270,12,54,Forward,Inactive,N,1610612746,Clippers,LAC,clippers,Los Angeles,rodney_rogers,1993,2004,N,Y,Y,1993,1,9,10.9,2,4.5,0,
202375,Magnum,Rolle,Magnum Rolle,"Rolle, Magnum",M. Rolle,magnum-rolle,1986-02-23T00:00:00,Louisiana Tech,Bahamas,Louisiana Tech/Bahamas,83,235,0,25,Forward,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,magnum_rolle,2010,2010,Y,N,Y,2010,2,51,,,,,
200765,Rajon,Rondo,Rajon Rondo,"Rondo, Rajon",R. Rondo,rajon-rondo,1986-02-22T00:00:00,Kentucky,USA,Kentucky/USA,73,180,14,7,Guard,Active,Y,1610612737,Hawks,ATL,hawks,Atlanta,rajon_rondo,2006,2020,N,Y,Y,2006,1,21,3.9,3.5,2,,0.095
399,Sean,Rooks,Sean Rooks,"Rooks, Sean",S. Rooks,sean-rooks,1969-09-09T00:00:00,Arizona,USA,Arizona/USA,82,260,12,45,Center,Inactive,N,1610612746,Clippers,LAC,clippers,Los Angeles,sean_rooks,1992,2003,N,Y,Y,1992,2,30,6.2,0.8,3.8,0,
201565,Derrick,Rose,Derrick Rose,"Rose, Derrick",D. Rose,derrick-rose,1988-10-04T00:00:00,Memphis,USA,Memphis/USA,74,200,11,4,Guard,Active,Y,1610612752,Knicks,NYK,knicks,New York,derrick_rose,2008,2020,N,Y,Y,2008,1,1,13.5,4.5,2.2,,0.129
147,Jalen,Rose,Jalen Rose,"Rose, Jalen",J. Rose,jalen-rose,1973-01-30T00:00:00,Michigan,USA,Michigan/USA,80,215,13,8,Guard-Forward,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,jalen_rose,1994,2006,N,Y,Y,1994,1,13,14.3,3.8,3.5,0,
990,Malik,Rose,Malik Rose,"Rose, Malik",M. Rose,malik-rose,1974-11-23T00:00:00,Drexel,USA,Drexel/USA,79,255,13,9,Forward,Inactive,N,1610612759,Spurs,SAS,spurs,San Antonio,malik_rose,1996,2008,N,Y,Y,1996,2,44,6.2,0.8,4.1,0,
2624,Quinton,Ross,Quinton Ross,"Ross, Quinton",Q. Ross,quinton-ross,1981-04-30T00:00:00,Southern Methodist,USA,Southern Methodist/USA,78,193,6,"",Forward-Guard,Inactive,N,0,"","","","",quinton_ross,2004,2010,Y,Y,Y,Undrafted,Undrafted,Undrafted,4.1,0.9,2.1,0,
203082,Terrence,Ross,Terrence Ross,"Ross, Terrence",T. Ross,terrence-ross,1991-02-05T00:00:00,Washington,USA,Washington/USA,78,206,8,31,Guard-Forward,Active,Y,1610612753,Magic,ORL,magic,Orlando,terrence_ross,2012,2020,N,Y,Y,2012,1,8,16,2.3,3.5,,0.092
200750,Brandon,Roy,Brandon Roy,"Roy, Brandon",B. Roy,brandon-roy,1984-07-23T00:00:00,Washington,USA,Washington/USA,78,211,5,3,Guard,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,brandon_roy,2006,2012,N,Y,Y,2006,1,6,18.8,4.7,4.3,2,
1626179,Terry,Rozier,Terry Rozier,"Rozier, Terry",T. Rozier,terry-rozier,1994-03-17T00:00:00,Louisville,USA,Louisville/USA,73,190,5,3,Guard,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,terry_rozier,2015,2020,Y,Y,Y,2015,1,16,20.2,3.3,3.8,,0.112
201937,Ricky,Rubio,Ricky Rubio,"Rubio, Ricky",R. Rubio,ricky-rubio,1990-10-21T00:00:00,FC Barcelona,Spain,FC Barcelona/Spain,75,190,9,9,Guard,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,ricky_rubio,2011,2020,N,Y,Y,2009,1,5,8.8,6.8,3.2,,0.101
2462,Guy,Rucker,Guy Rucker,"Rucker, Guy",G. Rucker,guy-rucker,1977-07-27T00:00:00,Iowa,USA,Iowa/USA,81,270,1,4,Forward-Center,Inactive,N,1610612744,Warriors,GSW,warriors,Golden State,guy_rucker,2002,2002,N,Y,Y,1999,None,None,0,0.3,0.3,0,
204014,Damjan,Rudez,Damjan Rudez,"Rudez, Damjan",D. Rudez,damjan-rudez,1986-06-17T00:00:00,Zaragoza,Croatia,Zaragoza/Croatia,82,228,3,3,Forward,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,damjan_rudez,2014,2016,N,Y,Y,Undrafted,Undrafted,Undrafted,3.3,0.6,0.6,0,
1913,Michael,Ruffin,Michael Ruffin,"Ruffin, Michael",M. Ruffin,michael-ruffin,1977-01-21T00:00:00,Tulsa,USA,Tulsa/USA,80,248,9,51,Forward-Center,Inactive,N,1610612764,Wizards,WAS,wizards,Washington,michael_ruffin,1999,2008,N,Y,Y,1999,2,32,1.7,0.6,3.9,0,
201575,Brandon,Rush,Brandon Rush,"Rush, Brandon",B. Rush,brandon-rush,1985-07-07T00:00:00,Kansas,USA,Kansas/USA,78,225,9,4,Guard-Forward,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,brandon_rush,2008,2016,N,Y,Y,2008,1,13,6.8,1,2.9,0,
2416,Kareem,Rush,Kareem Rush,"Rush, Kareem",K. Rush,kareem-rush,1980-10-30T00:00:00,Missouri,USA,Missouri/USA,78,215,6,"",Guard,Inactive,N,0,"","","","",kareem_rush,2002,2009,Y,Y,Y,2002,1,20,6.4,1,1.7,0,
935,Bryon,Russell,Bryon Russell,"Russell, Bryon",B. Russell,bryon-russell,1970-12-31T00:00:00,Long Beach State,USA,Long Beach State/USA,79,225,12,"",Guard-Forward,Inactive,N,0,"","","","",bryon_russell,1993,2005,N,Y,Y,1993,2,45,7.9,1.3,3.5,0,
1626156,D'Angelo,Russell,D'Angelo Russell,"Russell, D'Angelo",D. Russell,dangelo-russell,1996-02-23T00:00:00,Ohio State,USA,Ohio State/USA,76,193,5,0,Guard,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,d'angelo_russell,2015,2020,N,Y,Y,2015,1,2,19.3,5.1,2.6,,0.104
201041,Walker,Russell,Walker Russell,"Russell, Walker",W. Russell,walker-russell,1982-10-06T00:00:00,Jacksonville State,USA,Jacksonville State/USA,72,170,1,23,Guard,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,walker_russell,2011,2011,Y,Y,Y,1982,4,78,3,2.1,0.9,0,
717,Arvydas,Sabonis,Arvydas Sabonis,"Sabonis, Arvydas",A. Sabonis,arvydas-sabonis,1964-12-19T00:00:00,Real Madrid,Lithuania,Real Madrid/Lithuania,87,292,7,11,Center,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,arvydas_sabonis,1995,2002,N,Y,Y,1986,1,24,12,2.1,7.3,0,
1627734,Domantas,Sabonis,Domantas Sabonis,"Sabonis, Domantas",D. Sabonis,domantas-sabonis,1996-05-03T00:00:00,Gonzaga,Lithuania,Gonzaga/Lithuania,83,240,4,11,Forward-Center,Active,Y,1610612754,Pacers,IND,pacers,Indiana,domantas_sabonis,2016,2020,N,Y,Y,2016,1,11,20.2,6.2,11.2,,0.144
203135,Robert,Sacre,Robert Sacre,"Sacre, Robert",R. Sacre,robert-sacre,1989-06-06T00:00:00,Gonzaga,Canada,Gonzaga/Canada,84,270,4,50,Center,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,robert_sacre,2012,2015,Y,Y,Y,2012,2,60,4.2,0.7,3.1,0,
2422,John,Salmons,John Salmons,"Salmons, John",J. Salmons,john-salmons,1979-12-12T00:00:00,Miami,USA,Miami/USA,78,210,12,"",Forward,Inactive,N,0,"","","","",john_salmons,2002,2014,N,Y,Y,2002,1,26,9.3,2.4,2.9,0,
2066,Soumaila,Samake,Soumaila Samake,"Samake, Soumaila",S. Samake,soumaila-samake,1978-03-18T00:00:00,Union Olimpija,Mali,Union Olimpija/Mali,82,240,2,0,Center,Inactive,N,1610612751,Nets,NJN,nets,New Jersey,soumaila_samake,2000,2002,N,Y,Y,2000,2,36,1.4,0.1,1.6,0,
1629677,Luka,Samanic,Luka Samanic,"Samanic, Luka",L. Samanic,luka-samanic,2000-01-09T00:00:00,Union Olimpija,Croatia,Union Olimpija/Croatia,82,227,1,19,Forward,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,luka_samanic,2019,2020,Y,Y,Y,2019,1,19,3.8,0.2,2.5,,0.077
200798,Cheikh,Samb,Cheikh Samb,"Samb, Cheikh",C. Samb,cheikh-samb,1984-10-22T00:00:00,WTC Cornella,Senegal,WTC Cornella/Senegal,85,245,1,"",Center,Inactive,N,0,"","","","",cheikh_samb,2007,2008,Y,Y,Y,2006,2,51,1,0,1.4,0,
1629102,Brandon,Sampson,Brandon Sampson,"Sampson, Brandon",B. Sampson,brandon-sampson,1997-05-01T00:00:00,Louisiana State,USA,Louisiana State/USA,77,184,1,44,Guard,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,brandon_sampson,2018,2018,Y,Y,Y,2018,None,None,5.1,0.7,1.1,0,
203960,JaKarr,Sampson,JaKarr Sampson,"Sampson, JaKarr",J. Sampson,jakarr-sampson,1993-03-20T00:00:00,St. John's,USA,St. John's /USA,79,214,5,14,Forward,Active,Y,1610612754,Pacers,IND,pacers,Indiana,jakarr_sampson,2014,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted,2.6,0.1,1.9,,0.088
2441,Jamal,Sampson,Jamal Sampson,"Sampson, Jamal",J. Sampson,jamal-sampson,1983-05-15T00:00:00,California,USA,California/USA,83,235,5,7,Forward-Center,Inactive,N,1610612766,Bobcats,CHA,hornets,Charlotte,jamal_sampson,2002,2006,Y,Y,Y,2002,2,46,2,0.4,3.4,0,
202396,Samardo,Samuels,Samardo Samuels,"Samuels, Samardo",S. Samuels,samardo-samuels,1989-01-09T00:00:00,Louisville,Jamaica,Louisville/Jamaica,,,2,"","",Inactive,N,0,"","","","",samardo_samuels,2010,2017,Y,Y,Y,Undrafted,Undrafted,Undrafted,5.9,0.4,3.4,0,
2143,Pepe,Sanchez,Pepe Sanchez,"Sanchez, Pepe",J. Sanchez,pepe-sanchez,1977-05-08T00:00:00,Temple,Argentina,Temple/Argentina,76,195,1,6,Guard,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,pepe_sanchez,2000,2002,N,Y,Y,Undrafted,Undrafted,Undrafted,0.5,1.3,0.6,0,
202336,Larry,Sanders,Larry Sanders,"Sanders, Larry",L. Sanders,larry-sanders,1988-11-21T00:00:00,Va Commonwealth,USA,Virginia Commonwealth/USA,83,230,5,"",Forward-Center,Inactive,N,0,"","","","",larry_sanders,2010,2016,Y,Y,Y,2010,1,15,6.4,0.7,5.7,0,
2684,Melvin,Sanders,Melvin Sanders,"Sanders, Melvin",M. Sanders,melvin-sanders,1981-01-03T00:00:00,Oklahoma State,USA,Oklahoma State/USA,77,210,1,"",Guard-Forward,Inactive,N,0,"","","","",melvin_sanders,2005,2005,Y,Y,Y,Undrafted,Undrafted,Undrafted,2.6,0.2,1.4,0,
2091,Daniel,Santiago,Daniel Santiago,"Santiago, Daniel",D. Santiago,daniel-santiago,1976-06-24T00:00:00,St. Vincent,Puerto Rico,St. Vincent/Puerto Rico,85,256,4,15,Center,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,daniel_santiago,2000,2004,N,Y,Y,Undrafted,Undrafted,Undrafted,3.4,0.3,2.1,0,
203967,Dario,Saric,Dario Saric,"Saric, Dario",D. Saric,dario-saric,1994-04-08T00:00:00,Anadolu Efes,Croatia,Anadolu Efes/Croatia,82,225,4,20,Forward-Center,Active,Y,1610612756,Suns,PHX,suns,Phoenix,dario_saric,2016,2020,N,Y,Y,2014,1,12,10.3,1.3,4.2,,0.1
987,Jason,Sasser,Jason Sasser,"Sasser, Jason",J. Sasser,jason-sasser,1974-01-13T00:00:00,Texas Tech,USA,Texas Tech/USA,79,225,2,23,Forward,Inactive,N,1610612763,Grizzlies,VAN,grizzlies,Vancouver,jason_sasser,1996,2002,N,Y,Y,1996,2,41,2.1,0.3,1.1,0,
2219,Jeryl,Sasser,Jeryl Sasser,"Sasser, Jeryl",J. Sasser,jeryl-sasser,1979-02-13T00:00:00,Southern Methodist,USA,Southern Methodist/USA,78,200,2,5,Guard,Inactive,N,1610612753,Magic,ORL,magic,Orlando,jeryl_sasser,2001,2002,N,Y,Y,2001,1,22,2.5,0.8,2.3,0,
203107,Tomas,Satoransky,Tomas Satoransky,"Satoransky, Tomas",T. Satoransky,tomas-satoransky,1991-10-30T00:00:00,FC Barcelona,Czech Republic,FC Barcelona/Czech Republic,79,210,4,31,Guard,Active,Y,1610612741,Bulls,CHI,bulls,Chicago,tomas_satoransky,2016,2020,N,Y,Y,2012,2,32,7.5,4.8,2.5,,0.102
2261,Kenny,Satterfield,Kenny Satterfield,"Satterfield, Kenny",K. Satterfield,kenny-satterfield,1981-04-10T00:00:00,Cincinnati,USA,Cincinnati/USA,74,170,2,11,Guard,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,kenny_satterfield,2001,2002,N,Y,Y,2001,2,53,4.3,2.3,1.3,0,
2453,Predrag,Savovic,Predrag Savovic,"Savovic, Predrag",P. Savovic,predrag-savovic,1976-05-21T00:00:00,Hawaii,Serbia,Hawaii/Serbia,78,225,1,4,Guard,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,predrag_savovic,2002,2002,N,Y,Y,Undrafted,Undrafted,Undrafted,3.1,0.8,0.9,0,
2243,Brian,Scalabrine,Brian Scalabrine,"Scalabrine, Brian",B. Scalabrine,brian-scalabrine,1978-03-18T00:00:00,Southern California,USA,Southern California/USA,81,235,11,24,Forward,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,brian_scalabrine,2001,2011,N,Y,Y,2001,2,34,3.1,0.8,2,0,
2637,Alex,Scales,Alex Scales,"Scales, Alex",A. Scales,alex-scales,1978-07-03T00:00:00,Oregon,USA,Oregon/USA,76,195,0,"",Guard,Inactive,N,0,"","","","",alex_scales,2005,2005,Y,Y,Y,Undrafted,Undrafted,Undrafted,0,0,0,0,
101195,Luke,Schenscher,Luke Schenscher,"Schenscher, Luke",L. Schenscher,luke-schenscher,1981-12-31T00:00:00,Georgia Tech,USA,Georgia Tech/USA,85,265,1,24,Center,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,luke_schenscher,2005,2006,Y,Y,Y,Undrafted,Undrafted,Undrafted,1.8,0.3,1.7,0,
